time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.586903,-0.0148,0.0123,0.0303,0.036
3.59316,-0.0196,-0.0017,0.0854,0.088
3.605503,-0.0292,0.0201,0.0447,0.057
3.613428,-0.0096,0.0055,0.0399,0.041
3.626027,-0.0017,-0.0092,0.0423,0.043
3.633235,0.0007,0.0174,0.0495,0.052
3.646233,0.025,0.0029,0.0782,0.082
3.653443,0.0347,0.015,0.0782,0.087
3.666093,0.0294,0.017,0.0734,0.081
3.673304,0.0117,0.019,0.0878,0.091
3.685932,0.0325,-0.0128,0.0734,0.081
3.693959,0.0025,0.0061,0.0566,0.057
3.705992,0.0112,0.0155,0.0805,0.083
3.713383,-0.0161,0.003,0.047,0.05
3.726309,-0.0307,-0.009,0.0518,0.061
3.732959,-0.0212,-0.016,0.047,0.054
3.746616,-0.0282,-0.0206,0.0302,0.046
3.753271,-0.0421,-0.0272,0.0566,0.076
3.767164,-0.041,-0.0025,0.035,0.054
3.773618,-0.0395,0.0007,0.0399,0.056
3.786029,-0.0281,0.0204,0.0878,0.094
3.794283,-0.0192,0.0229,0.0854,0.091
3.806248,-0.0128,0.013,0.0591,0.062
3.813862,0.0076,-0.0209,0.0592,0.063
3.826373,0.0157,-0.0041,0.0592,0.061
3.833755,0.0163,-0.0064,0.0377,0.042
3.847463,0.0426,-0.0014,0.1119,0.12
3.854263,0.0445,0.0322,0.0329,0.064
3.86584,0.0219,-0.0064,0.0712,0.075
3.875393,0.0183,-0.0016,0.0496,0.053
3.885862,0.0168,0.0081,0.0998,0.102
3.895629,0.0012,-0.0111,0.0495,0.051
3.905901,0.0099,0.0154,0.0758,0.078
3.913128,0.0137,0.0175,0.0973,0.1
3.927262,0.0103,-0.0044,0.0446,0.046
3.933104,-0.0122,-0.0142,0.071,0.073
3.947233,-0.0055,-0.0141,0.0685,0.07
3.9535,-0.0079,-0.0021,0.0326,0.034
3.966511,-0.0034,0.0103,0.0757,0.076
3.972886,-0.0153,0.0033,0.0901,0.091
3.986247,-0.0201,0.0035,0.0685,0.072
3.994197,-0.0125,0.0105,0.0901,0.092
4.006463,-0.0312,-0.0039,0.0686,0.075
4.012878,-0.0137,0.0034,0.0901,0.091
4.025778,-0.0129,-0.0157,0.083,0.085
4.033141,-0.0073,-0.0035,0.0806,0.081
4.04657,-0.0019,-0.0223,0.0375,0.044
4.052985,0.0081,0.0022,0.0471,0.048
4.065959,0.0181,-0.0044,0.0447,0.048
4.074202,-0.0082,0.0124,0.0591,0.061
4.085914,-0.0297,0.003,0.083,0.088
4.094211,-0.0317,-0.0017,0.0471,0.057
4.105371,-0.0404,-0.0208,0.0783,0.09
4.113861,-0.001,-0.006,0.0807,0.081
4.128841,-0.0478,0.0328,-0.2258,0.233
4.133845,0.0262,-0.0369,0.3154,0.319
4.145807,0.0181,0.0188,-0.0246,0.036
4.154137,0.0336,-0.0054,0.1358,0.14
4.167953,0.016,0.0188,0.143,0.145
4.173377,0.0063,0.0093,0.1071,0.108
4.185508,-0.0088,0.0042,0.0352,0.037
4.194341,0.0125,0.0134,0.0304,0.036
4.205887,0.0217,-0.0108,0.0376,0.045
4.213405,0.0237,-0.0059,0.0161,0.029
4.229585,0.0015,-0.001,0.0352,0.035
4.233602,0.0008,0.016,-0.0103,0.019
4.246565,0.0221,0.0352,-0.0247,0.048
4.253983,-0.0099,-0.0251,0.107,0.11
4.265539,-0.0074,0.023,0.1165,0.119
4.274118,-0.006,0.0036,0.2027,0.203
4.287456,0.0129,0.0131,0.0638,0.066
4.293579,0.0392,-0.0209,-0.0319,0.055
4.306071,0.0145,-0.021,0.0351,0.043
4.314394,0.0249,-0.0305,0.0398,0.056
4.326195,-0.002,-0.0181,0.0087,0.02
4.33336,0.0093,0.0067,0.1236,0.124
4.348335,0.0059,0.0195,0.2265,0.227
4.353342,-0.0094,0.0578,-0.1446,0.156
4.370014,0.0553,-0.0341,0.2911,0.298
4.373436,0.0098,0.0116,-0.0393,0.042
4.387848,-0.0264,-0.0034,0.0517,0.058
4.394192,-0.037,0.0063,0.066,0.076
4.405961,-0.0458,0.0037,0.0828,0.095
4.413868,-0.0498,0.0086,0.1139,0.125
4.426004,-0.0412,0.0107,0.0493,0.065
4.433961,-0.0203,-0.0207,0.0877,0.092
4.446095,-0.0117,-0.0278,0.0159,0.034
4.453588,-0.0342,-0.0058,0.0422,0.055
4.465458,-0.0304,-0.0147,0.0519,0.062
4.473963,-0.0335,0.0003,0.0854,0.092
4.49438,-0.0103,0.0177,0.0687,0.072
4.495155,-0.0063,0.0202,0.0831,0.086
4.505485,0.0069,0.0295,0.0065,0.031
4.513146,0.0268,-0.0117,0.1765,0.179
4.525974,0.0054,0.0341,-0.0389,0.052
4.533992,0.0439,0.0022,0.167,0.173
4.546003,0.0429,0.004,0.0377,0.057
4.553213,0.035,-0.0085,0.064,0.073
4.566917,0.0288,-0.0088,0.0496,0.058
4.575402,0.008,0.0177,0.04,0.044
4.588066,0.0162,0.0127,0.1022,0.104
4.594195,0.0172,0.0196,0.0782,0.082
4.607555,0.0016,-0.0073,0.0638,0.064
4.613342,-0.0114,-0.0005,0.0662,0.067
4.625899,-0.0018,0.0043,0.0686,0.069
4.633161,-0.0162,0.0093,0.0638,0.066
4.645745,-0.0189,0.0089,0.0542,0.058
4.654034,-0.0237,-0.0053,0.059,0.064
4.665501,-0.0113,0.0041,0.059,0.06
4.673515,-0.0113,0.0042,0.0638,0.065
4.685482,-0.0276,0.0016,0.0566,0.063
4.693934,-0.0102,-0.0009,0.0494,0.051
4.705792,-0.0358,-0.0153,0.0638,0.075
4.714396,-0.0323,0.0064,0.0806,0.087
4.72591,0.0145,-0.0006,0.0471,0.049
4.732879,0.0031,0.0044,0.0591,0.059
4.747562,-0.0012,0.0332,0.0615,0.07
4.755924,0.0183,-0.0008,0.1094,0.111
4.765757,0.0399,-0.0031,0.028,0.049
4.772688,0.0225,0.0135,0.0184,0.032
4.789833,0.0121,-0.0086,0.0543,0.056
4.793326,0.0114,-0.0183,0.083,0.086
4.807173,-0.0133,-0.0206,0.1117,0.114
4.813991,-0.0041,-0.001,0.0399,0.04
4.826907,-0.026,0.0187,0.0543,0.063
4.834004,-0.0284,0.0093,0.0543,0.062
4.847285,0.0057,-0.01,0.0998,0.1
4.852922,0.0227,-0.017,0.0663,0.072
4.865751,0.032,-0.0021,0.0351,0.048
4.873051,0.0362,-0.0089,0.095,0.102
4.885531,-0.0006,0.013,0.1021,0.103
4.893534,-0.0135,0.0083,0.0805,0.082
4.906409,-0.0309,0.0106,0.0638,0.072
4.91701,-0.0258,-0.0018,0.1164,0.119
4.925336,-0.0155,-0.0115,0.0925,0.095
4.934523,-0.0128,-0.0377,0.0925,0.101
4.9473,-0.0145,-0.0227,0.0279,0.039
4.953426,-0.0093,0.0092,0.059,0.06
4.965502,0.02,0.0288,0.1093,0.115
4.974278,0.0295,0.0242,0.1021,0.109
4.985255,0.0342,0.0196,0.083,0.092
4.99401,0.0142,0.0072,0.0806,0.082
5.006019,0.0108,-0.0006,0.047,0.048
5.014501,0.0078,0.0064,0.0805,0.081
5.025978,-0.0097,-0.0082,0.0805,0.082
5.033299,0.002,0.0111,0.0566,0.058
5.046531,-0.0127,0.0134,0.0781,0.08
5.053977,-0.0129,0.0011,0.0613,0.063
5.065846,-0.008,-0.0227,0.0805,0.084
